time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-07-24T15:08:45.943Z,-14.0681,-13.913,10,4.7,mb,39,91,22.479,0.68,us,us6000i7s7,2022-08-03T17:29:52.040Z,"southern Mid-Atlantic Ridge",earthquake,12.02,1.85,0.101,33,reviewed,us,us
2022-07-24T13:45:44.515Z,64.613,-17.6993,10,4.8,mb,116,29,1.566,0.54,us,us7000ht53,2022-08-03T16:24:25.498Z,"120 km S of Akureyri, Iceland",earthquake,3.61,1.706,0.027,419,reviewed,us,us
2022-07-24T13:11:14.636Z,21.1527,99.998,10,4.6,mb,59,42,0.403,0.59,us,us7000ht4v,2022-08-03T16:16:18.040Z,"53 km S of Kēng Tung, Myanmar",earthquake,5.65,1.842,0.073,58,reviewed,us,us
2022-07-24T13:06:24.977Z,-30.7342,-178.2441,62.052,4.5,mb,20,159,7.386,0.67,us,us6000i7s2,2022-08-03T16:14:31.040Z,"Kermadec Islands, New Zealand",earthquake,15.71,9.039,0.145,14,reviewed,us,us
2022-07-24T12:43:06.009Z,-7.671,122.3684,10,4.5,mb,50,71,0.967,0.53,us,us7000ht4r,2022-08-12T10:55:15.040Z,"106 km N of Maumere, Indonesia",earthquake,6.32,1.865,0.093,34,reviewed,us,us
2022-07-24T06:46:40.626Z,0.4873,126.3448,17.11,5.3,mww,142,26,1.06,0.54,us,us7000ht2x,2022-07-25T13:32:29.591Z,"120 km WSW of Ternate, Indonesia",earthquake,5.9,4,0.071,19,reviewed,us,us
2022-07-24T00:32:35.075Z,23.2183,121.4516,31.63,4.9,mwr,146,54,0.224,0.53,us,us7000ht1r,2022-08-05T01:16:21.292Z,"85 km S of Hualien City, Taiwan",earthquake,6.78,3.433,0.06,27,reviewed,us,us
2022-07-23T19:31:52.378Z,-31.8301,-178.0087,10,4.8,mb,39,130,2.561,1.05,us,us6000i7h0,2022-08-04T23:25:01.040Z,"Kermadec Islands region",earthquake,11.41,1.401,0.111,25,reviewed,us,us
2022-07-23T16:09:07.209Z,26.9956,55.3766,10,5.6,mww,150,26,2.173,0.98,us,us7000hszl,2022-07-24T16:12:48.047Z,"69 km NE of Bandar-e Lengeh, Iran",earthquake,7.2,1.8,0.098,10,reviewed,us,us
2022-07-23T16:07:48.157Z,26.9092,55.2149,10,5.4,mww,91,54,2.149,0.83,us,us7000hszk,2022-07-25T22:47:44.818Z,"51 km NE of Bandar-e Lengeh, Iran",earthquake,8.5,1.9,0.098,10,reviewed,us,us
2022-07-23T11:44:05.178Z,-61.5374,-56.1686,10,4.8,mb,31,137,1.374,0.61,us,us7000hsyn,2022-07-23T12:08:07.040Z,"South Shetland Islands",earthquake,10.3,1.9,0.101,30,reviewed,us,us
2022-07-23T11:38:45.704Z,-20.3009,-178.1782,611.66,4.5,mb,44,155,4.379,0.54,us,us7000hsyl,2022-07-23T11:57:42.040Z,"Fiji region",earthquake,14.8,10,0.062,78,reviewed,us,us
2022-07-23T07:35:44.890Z,-7.5885,122.3837,10,5.4,mww,144,39,1.05,0.61,us,us7000hswx,2022-08-10T05:53:25.310Z,"115 km N of Maumere, Indonesia",earthquake,3.83,1.826,0.071,19,reviewed,us,us
2022-07-23T06:45:03.072Z,-7.584,122.3242,10,4.7,mb,30,115,1.048,0.41,us,us7000hswr,2022-08-10T05:31:15.040Z,"115 km N of Maumere, Indonesia",earthquake,6.98,1.886,0.12,21,reviewed,us,us
2022-07-23T06:34:26.914Z,-7.5851,122.3931,10,4.5,mb,16,136,1.055,0.33,us,us7000hswm,2022-08-10T05:22:50.040Z,"116 km N of Maumere, Indonesia",earthquake,5.76,1.919,0.18,9,reviewed,us,us
2022-07-23T06:09:15.545Z,-7.59,122.4059,10,5.4,mww,101,59,1.052,0.6,us,us7000hswf,2022-08-10T05:07:32.666Z,"115 km N of Maumere, Indonesia",earthquake,2.61,1.834,0.073,18,reviewed,us,us
2022-07-23T03:56:36.486Z,24.9873,-45.6587,10,5.1,mww,108,71,16.793,0.94,us,us7000hsw2,2022-07-23T04:24:23.040Z,"northern Mid-Atlantic Ridge",earthquake,10.6,1.9,0.061,26,reviewed,us,us
2022-07-22T21:07:32.137Z,11.7342,144.4198,10,4.8,mb,135,91,1.895,0.61,us,us7000hsu0,2022-08-01T22:44:00.791Z,"171 km S of Merizo Village, Guam",earthquake,9.2,1.8,0.04,191,reviewed,us,us
2022-07-22T21:05:21.358Z,11.8343,144.4361,10,4.7,mb,38,130,1.794,0.49,us,us6000i76y,2022-08-02T03:42:02.040Z,"160 km S of Merizo Village, Guam",earthquake,11.7,1.9,0.077,51,reviewed,us,us
2022-07-22T20:02:52.128Z,-30.2635,-179.2882,298.23,4.5,mb,64,120,1.552,1.01,us,us7000hst4,2022-07-23T14:14:06.040Z,"Kermadec Islands region",earthquake,13.1,6.1,0.077,54,reviewed,us,us
2022-07-22T16:01:41.538Z,-17.5593,-173.5015,35.729,4.6,mb,52,65,3.989,0.92,us,us7000hsre,2022-08-13T18:42:24.040Z,"131 km NNE of Neiafu, Tonga",earthquake,11.35,5.775,0.075,60,reviewed,us,us
2022-07-22T12:25:17.753Z,-25.2052,-175.1992,10,4.8,mb,49,102,4.711,0.44,us,us7000hsn1,2022-08-07T10:19:06.040Z,"south of Tonga",earthquake,6.72,1.856,0.09,38,reviewed,us,us
2022-07-22T11:31:45.949Z,-20.042,169.2669,71,5.5,mww,95,46,3.07,0.6,us,us7000hsmm,2022-08-07T10:12:49.615Z,"55 km S of Isangel, Vanuatu",earthquake,7.41,1.941,0.051,37,reviewed,us,us
2022-07-22T08:39:09.423Z,-0.9744,-80.4004,48.437,4.5,mb,36,148,1.615,0.94,us,us7000hsly,2022-08-04T13:19:15.689Z,"7 km SE of Rocafuerte, Ecuador",earthquake,4.77,7.565,0.127,18,reviewed,us,us
2022-07-22T08:18:02.923Z,-7.1916,155.9916,84.741,4.8,mb,41,98,4.507,0.79,us,us7000hslw,2022-08-04T13:17:22.040Z,"111 km SSE of Panguna, Papua New Guinea",earthquake,9.81,7.011,0.1,31,reviewed,us,us
2022-07-22T07:57:33.822Z,-0.9643,-80.3564,49.01,4.9,mb,68,142,1.577,0.58,us,us7000hslt,2022-08-04T13:16:21.312Z,"11 km ESE of Rocafuerte, Ecuador",earthquake,7.39,2.835,0.084,45,reviewed,us,us
2022-07-22T03:15:46.245Z,44.3085,-28.3128,10,4.6,mb,90,41,6.87,0.73,us,us7000hsli,2022-08-11T22:58:30.040Z,"northern Mid-Atlantic Ridge",earthquake,9.78,1.837,0.049,127,reviewed,us,us
2022-07-22T03:01:57.418Z,40.6088,141.3232,87.462,5.2,mww,113,29,0.267,1.04,us,us7000hskb,2022-08-11T22:53:57.371Z,"10 km SSW of Misawa, Japan",earthquake,7.56,3.634,0.08,15,reviewed,us,us
2022-07-22T02:48:45.128Z,-58.995,-25.5176,57.4,5.1,mb,62,69,7.669,0.67,us,us7000hska,2022-08-11T22:34:47.040Z,"South Sandwich Islands region",earthquake,10.95,5.165,0.074,62,reviewed,us,us
2022-07-21T22:22:11.901Z,21.1468,99.9054,10,5,mb,147,37,0.325,0.65,us,us7000hsj0,2022-07-30T03:36:02.398Z,"53 km S of Kēng Tung, Myanmar",earthquake,5.5,1.8,0.047,143,reviewed,us,us
2022-07-21T21:41:04.655Z,0.291,98.3067,35,4.9,mb,92,35,1.243,0.88,us,us7000hsiu,2022-07-30T03:28:56.040Z,"161 km SW of Padangsidempuan, Indonesia",earthquake,6.8,1.9,0.053,113,reviewed,us,us
2022-07-21T17:07:25.863Z,21.1514,99.8825,5,5.9,mww,128,37,0.304,0.84,us,us7000hsg4,2022-07-30T15:20:19.300Z,"53 km S of Kēng Tung, Myanmar",earthquake,3.5,1.8,0.051,37,reviewed,us,us
2022-07-21T16:40:10.202Z,21.1141,99.8505,10,4.8,mwr,139,37,0.297,0.75,us,us7000hsfx,2022-07-22T03:18:28.425Z,"57 km S of Kēng Tung, Myanmar",earthquake,5.7,1.8,0.075,17,reviewed,us,us
2022-07-21T16:17:33.877Z,-62.1774,160.9546,10,4.9,mb,35,95,7.772,0.42,us,us7000hsfr,2022-07-21T17:33:34.040Z,"Balleny Islands region",earthquake,4.7,1.9,0.097,39,reviewed,us,us
2022-07-21T14:32:28.996Z,-2.7105,128.584,10,4.9,mww,92,59,3.666,0.87,us,us7000hsea,2022-08-14T14:13:09.040Z,"78 km NNW of Amahai, Indonesia",earthquake,6.93,1.86,0.086,13,reviewed,us,us
2022-07-21T13:35:58.088Z,31.68011905,-104.4210628,5.925903319999999,4.9,ml,24,69,0.06892191598,0.2,tx,tx2022oeha,2022-08-11T07:49:20.822Z,"55 km S of Whites City, New Mexico",earthquake,1.081627489,1.3067814529999997,0.2,15,reviewed,tx,tx
2022-07-21T09:46:17.115Z,-21.72,169.309,25.34,5.1,mb,37,96,1.941,1.22,us,us7000hscu,2022-07-21T10:03:25.040Z,"149 km E of Tadine, New Caledonia",earthquake,7.9,3.9,0.096,35,reviewed,us,us
2022-07-21T09:44:40.381Z,37.4838,141.7408,40.02,4.9,mb,70,150,2.979,1.1,us,us7000hsct,2022-07-21T13:04:01.858Z,"65 km E of Namie, Japan",earthquake,8.7,7.3,0.058,94,reviewed,us,us
2022-07-21T07:01:07.953Z,-33.0714,-178.0151,10,4.9,mb,22,183,3.798,0.75,us,us7000hscd,2022-07-21T08:58:54.040Z,"south of the Kermadec Islands",earthquake,8.2,2,0.136,19,reviewed,us,us
2022-07-21T06:51:57.861Z,55.8935,163.3777,10,4.7,mb,91,100,3.985,0.71,us,us7000hsbv,2022-07-21T07:17:10.040Z,"67 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,9.6,1.9,0.033,286,reviewed,us,us
2022-07-21T04:41:37.158Z,-33.2427,-178.5232,10,4.5,mb,28,96,6.135,0.96,us,us6000i6in,2022-08-01T23:52:00.040Z,"south of the Kermadec Islands",earthquake,8.6,1.9,0.151,13,reviewed,us,us
2022-07-21T02:01:24.864Z,11.2729,125.431,66.93,4.8,mb,54,129,12.681,0.67,us,us7000hsan,2022-08-01T05:15:29.040Z,"12 km WNW of General MacArthur, Philippines",earthquake,12.4,6,0.06,85,reviewed,us,us
2022-07-21T01:13:19.503Z,-30.8492,-13.5619,10,4.7,mb,25,91,30.41,0.85,us,us6000i6ij,2022-08-01T04:57:01.040Z,"southern Mid-Atlantic Ridge",earthquake,14.5,1.9,0.134,17,reviewed,us,us
2022-07-20T23:50:31.173Z,37.5165,142.0377,36.628,4.5,mb,82,133,3.214,0.6,us,us7000hs9t,2022-08-04T23:10:47.596Z,"91 km E of Namie, Japan",earthquake,6.42,6.928,0.078,48,reviewed,us,us
2022-07-20T23:23:00.852Z,-30.8145,-13.7402,10,4.7,mb,13,83,33.826,0.48,us,us6000i6hl,2022-08-04T22:51:00.040Z,"southern Mid-Atlantic Ridge",earthquake,12.48,1.83,0.159,12,reviewed,us,us
2022-07-20T21:05:33.345Z,-14.9897,-177.6164,9.949,4.7,mb,39,122,0.836,0.47,us,us6000i6he,2022-08-04T02:40:56.040Z,"92 km SE of Alo, Wallis and Futuna",earthquake,7.63,4.037,0.106,27,reviewed,us,us
2022-07-20T20:31:21.622Z,26.9143,130.2072,10,4.5,mb,48,89,1.421,0.94,us,us7000hs83,2022-07-29T15:54:05.040Z,"176 km SSE of Naze, Japan",earthquake,5.6,1.9,0.106,26,reviewed,us,us
2022-07-20T19:08:34.867Z,-21.446,169.4532,10,4.7,mb,53,105,2.194,0.62,us,us7000hs6r,2022-07-29T15:38:21.040Z,"163 km E of Tadine, New Caledonia",earthquake,4.8,1.9,0.083,44,reviewed,us,us
2022-07-20T17:35:55.205Z,-17.6519,-176.3987,10,4.6,mb,52,121,2.191,1.25,us,us7000hs61,2022-07-29T15:34:24.040Z,"278 km WNW of Neiafu, Tonga",earthquake,5.4,1.9,0.09,43,reviewed,us,us
2022-07-20T15:48:56.067Z,-48.1261,-9.8832,10,4.9,mb,33,73,23.849,0.54,us,us7000hs5b,2022-08-15T03:53:04.040Z,"southern Mid-Atlantic Ridge",earthquake,13.21,1.825,0.119,22,reviewed,us,us
2022-07-20T12:33:41.527Z,-5.8472,-75.1491,10.384,4.7,mb,26,108,3.064,0.7,us,us6000i6hb,2022-08-04T07:15:53.040Z,"85 km NE of Navarro, Peru",earthquake,4,5.028,0.159,12,reviewed,us,us
2022-07-20T09:01:02.174Z,35.3253,25.3656,2.588,4.6,mwr,132,60,0.391,0.61,us,us7000hs2d,2022-08-04T05:07:25.511Z,"2 km W of Limín Khersonísou, Greece",earthquake,6.1,4.608,0.089,12,reviewed,us,us
2022-07-20T07:10:22.241Z,-2.0023,-78.4277,130.96,4.7,mb,59,92,0.646,1.23,us,us7000hs1v,2022-07-20T15:16:04.285Z,"Ecuador",earthquake,6.7,5,0.039,197,reviewed,us,us
2022-07-20T05:31:36.752Z,-0.1828,122.8019,93.06,4.7,mb,44,57,0.853,1.18,us,us7000hs1j,2022-07-20T05:46:57.040Z,"84 km SSW of Gorontalo, Indonesia",earthquake,6.1,7.5,0.096,33,reviewed,us,us
2022-07-20T05:18:42.366Z,5.7958,126.8583,124.26,5,mb,70,106,1.793,0.73,us,us7000hs1f,2022-07-20T05:33:20.040Z,"97 km SE of Pondaguitan, Philippines",earthquake,7.6,6,0.072,61,reviewed,us,us
2022-07-20T04:22:41.677Z,10.7625,-86.1851,23.08,4.9,mb,111,136,0.85,0.63,us,us7000hs10,2022-08-01T04:33:39.882Z,"64 km SSW of San Juan del Sur, Nicaragua",earthquake,5.7,4,0.024,520,reviewed,us,us
2022-07-20T03:49:00.605Z,-32.2711,-177.9369,10,4.6,mb,21,178,2.999,0.6,us,us6000i6gx,2022-08-01T04:04:02.040Z,"south of the Kermadec Islands",earthquake,11,1.9,0.158,12,reviewed,us,us
2022-07-20T03:42:28.808Z,13.7858,-91.9486,35,4.6,mb,77,115,1.59,0.8,us,us7000hs0v,2022-08-01T03:26:15.957Z,"56 km S of Champerico, Guatemala",earthquake,6.7,1.9,0.029,353,reviewed,us,us
2022-07-20T02:33:11.314Z,44.3225,87.1566,10,4.6,mb,81,44,4.217,0.46,us,us7000hs0a,2022-08-04T02:24:50.040Z,"36 km NNW of Changji, China",earthquake,5.02,1.8,0.077,50,reviewed,us,us
2022-07-20T02:19:29.958Z,-27.7863,-176.3802,10,4.7,mb,44,115,2,0.55,us,us7000hs0g,2022-08-04T02:15:32.040Z,"Kermadec Islands region",earthquake,9.71,1.268,0.106,27,reviewed,us,us
2022-07-20T00:59:28.931Z,45.8058,149.1739,140.557,4.5,mb,91,101,4.586,0.68,us,us7000hrzt,2022-08-15T03:49:37.040Z,"119 km ENE of Kuril’sk, Russia",earthquake,9.45,4.317,0.038,209,reviewed,us,us
2022-07-20T00:48:21.390Z,11.3658,-86.7801,56.398,4.5,mb,60,164,0.936,0.64,us,us7000hrz7,2022-08-15T03:46:43.040Z,"54 km SSW of Masachapa, Nicaragua",earthquake,6.79,8.897,0.047,135,reviewed,us,us
2022-07-19T23:46:50.701Z,-4.1438,102.1383,52,5.3,mww,161,26,0.843,0.69,us,us7000hrxy,2022-08-15T03:41:36.647Z,"40 km SSW of Bengkulu, Indonesia",earthquake,7.34,1.873,0.098,10,reviewed,us,us
2022-07-19T21:14:49.195Z,7.3011,127.0712,10,4.5,mb,40,116,1.498,0.67,us,us7000hrwx,2022-08-15T03:22:56.040Z,"54 km E of Santiago, Philippines",earthquake,8.67,1.893,0.083,43,reviewed,us,us
2022-07-19T16:52:44.344Z,-19.482,-69.4822,91.18,4.5,mwr,91,99,0.328,0.48,us,us6000i3pj,2022-07-28T20:45:43.986Z,"107 km NE of Iquique, Chile",earthquake,3.4,5.9,,,reviewed,us,guc
2022-07-19T15:20:44.950Z,-28.3873,-67.4884,130.66,4.8,mb,55,43,2.554,0.39,us,us6000i3n2,2022-07-28T19:55:40.040Z,"36 km SSE of Tinogasta, Argentina",earthquake,7.3,7.5,0.038,224,reviewed,us,us
2022-07-19T13:43:21.628Z,-41.4488,-86.9263,10,4.9,mb,39,156,11.912,0.77,us,us6000i3mk,2022-07-28T19:50:31.040Z,"West Chile Rise",earthquake,13.4,1.9,0.053,112,reviewed,us,us
2022-07-19T13:40:26.791Z,-4.4779,134.5625,10,4.9,mb,56,42,2.779,0.55,us,us6000i3mi,2022-07-28T19:46:40.040Z,"161 km SW of Nabire, Indonesia",earthquake,5.4,1.9,0.076,58,reviewed,us,us
2022-07-19T06:56:28.657Z,-12.9048,-76.1634,69.67,4.7,mb,79,130,1.127,0.65,us,us6000i3ln,2022-07-30T08:24:00.788Z,"24 km ENE of Quilmaná, Peru",earthquake,6.5,6.4,0.035,244,reviewed,us,us
2022-07-19T03:26:59.068Z,18.7745,146.5269,10,4.8,mb,62,62,5.396,0.61,us,us6000i3l2,2022-07-29T03:56:03.040Z,"Pagan region, Northern Mariana Islands",earthquake,6,1.8,0.052,116,reviewed,us,us
2022-07-18T23:42:17.421Z,-42.091,88.1717,10,4.7,mb,22,60,27.227,0.36,us,us6000i5xw,2022-07-29T04:03:44.040Z,"southeast Indian Ridge",earthquake,6.3,1.9,0.123,20,reviewed,us,us
2022-07-18T22:28:42.150Z,-58.176,-25.1814,37.419,4.6,mb,22,94,7.409,0.47,us,us6000i5xt,2022-08-15T01:41:18.040Z,"South Sandwich Islands region",earthquake,12.65,2.88,0.112,24,reviewed,us,us
2022-07-18T18:40:33.264Z,78.5864,6.2048,10,5.9,mww,116,31,1.172,0.82,us,us6000i3hy,2022-07-27T21:27:48.228Z,"215 km W of Longyearbyen, Svalbard and Jan Mayen",earthquake,6.8,1.7,0.04,59,reviewed,us,us
2022-07-18T18:04:16.599Z,10.304,126.1277,59.61,4.6,mb,57,104,3.259,0.7,us,us6000i3hv,2022-07-27T21:12:56.040Z,"32 km NNE of Santa Monica, Philippines",earthquake,11,6.9,0.085,41,reviewed,us,us
2022-07-18T14:45:21.681Z,-20.4457,-177.8735,523.16,4.5,mb,59,137,4.696,0.47,us,us6000i5xk,2022-07-27T17:33:15.040Z,"Fiji region",earthquake,13.3,9.2,0.079,49,reviewed,us,us
2022-07-18T14:38:21.481Z,36.5911,70.9833,208.72,4.9,mb,94,43,0.625,0.72,us,us6000i3f4,2022-07-27T17:15:33.040Z,"33 km SSE of Jurm, Afghanistan",earthquake,7.3,4.2,0.039,208,reviewed,us,us
2022-07-18T13:22:49.049Z,15.8763,-96.5404,35,4.7,mb,41,174,1.996,1.05,us,us6000i3er,2022-07-27T16:49:26.072Z,"7 km NE of San José Piedras Negras, Mexico",earthquake,7.5,2,0.036,226,reviewed,us,us
2022-07-18T12:22:44.382Z,33.0627,69.4665,10,5.1,mww,109,67,1.516,0.52,us,us6000i3el,2022-08-15T05:22:22.053Z,"52 km SW of Khōst, Afghanistan",earthquake,7.12,1.853,0.093,11,reviewed,us,us
2022-07-18T02:54:21.952Z,-4.9797,129.6074,10,4.8,mb,57,76,3.337,0.67,us,us6000i3ck,2022-08-15T01:04:58.040Z,"196 km SSE of Amahai, Indonesia",earthquake,7.61,1.851,0.084,44,reviewed,us,us
2022-07-18T02:02:38.262Z,-5.4457,146.9753,188.932,4.5,mb,64,68,5.313,0.8,us,us6000i3cf,2022-08-15T01:02:58.040Z,"eastern New Guinea region, Papua New Guinea",earthquake,3.85,5.919,0.076,50,reviewed,us,us
2022-07-18T00:20:35.419Z,16.9165,147.4015,10,4.5,mb,23,120,4.113,0.55,us,us6000i5x7,2022-07-29T03:52:35.040Z,"Mariana Islands region",earthquake,7.5,1.9,0.136,16,reviewed,us,us
2022-07-17T23:23:08.619Z,-58.8728,-24.5879,10,4.8,mb,34,80,8.015,0.51,us,us6000i3bz,2022-07-29T22:36:56.040Z,"South Sandwich Islands region",earthquake,10.5,1.9,0.101,30,reviewed,us,us
2022-07-17T23:20:46.729Z,-22.4454,-114.2308,10,5.6,mww,82,63,6.442,0.59,us,us6000i3bs,2022-08-02T03:53:59.369Z,"Easter Island region",earthquake,10.4,1.8,0.083,14,reviewed,us,us
2022-07-17T19:43:22.569Z,40.183,83.2782,10,4.9,mb,77,48,4.233,0.52,us,us6000i3ax,2022-07-31T16:52:50.040Z,"172 km S of Kuqa, China",earthquake,7.7,1.8,0.05,128,reviewed,us,us
2022-07-17T18:47:09.702Z,-58.3566,-25.113,10,4.6,mb,21,89,7.524,0.71,us,us7000htk7,2022-07-29T21:11:01.040Z,"South Sandwich Islands region",earthquake,11.8,1.9,0.129,18,reviewed,us,us
2022-07-17T18:02:13.585Z,84.9733,94.9946,10,4.5,mb,36,106,19.38,0.66,us,us6000i3aj,2022-07-31T16:26:35.040Z,"north of Severnaya Zemlya",earthquake,13,1.9,0.06,81,reviewed,us,us
2022-07-17T16:40:34.714Z,73.7083,8.0254,10,4.6,mb,57,50,4.925,0.64,us,us6000i3a5,2022-07-27T13:57:40.040Z,"Greenland Sea",earthquake,7.9,1.8,0.072,58,reviewed,us,us
2022-07-17T16:15:43.162Z,33.1012,141.9984,10,4.6,mb,50,113,1.833,0.68,us,us6000i39x,2022-07-27T13:48:32.040Z,"274 km SE of Katsuura, Japan",earthquake,8.7,1.8,0.079,48,reviewed,us,us
2022-07-17T16:01:00.806Z,16.9282,147.1686,35,4.5,mb,26,103,3.993,0.54,us,us7000htk3,2022-07-26T20:05:23.040Z,"242 km NE of Saipan, Northern Mariana Islands",earthquake,11,2,0.145,16,reviewed,us,us
2022-07-17T16:01:00.325Z,-32.5993,-178.0003,2.34,4.6,mb,28,171,5.803,0.35,us,us7000htk1,2022-07-27T13:34:47.040Z,"south of the Kermadec Islands",earthquake,14.7,3,0.137,16,reviewed,us,us
2022-07-17T15:58:25.540Z,11.5896,142.0554,10,4.7,mb,81,75,3.389,0.66,us,us7000htk2,2022-07-26T19:49:20.040Z,"262 km NE of Fais, Micronesia",earthquake,9.6,1.9,0.068,67,reviewed,us,us
2022-07-17T12:58:36.202Z,-0.0306,123.0885,112.11,5.2,mww,103,25,1.053,0.81,us,us6000i38n,2022-07-30T08:02:42.472Z,"62 km S of Gorontalo, Indonesia",earthquake,5.1,4.6,0.057,30,reviewed,us,us
2022-07-17T12:22:55.532Z,-60.3669,-57.4942,10,4.9,mb,55,57,1.96,0.46,us,us6000i387,2022-07-30T07:17:07.040Z,"South Shetland Islands",earthquake,7.1,0.9,0.082,47,reviewed,us,us
2022-07-17T12:20:15.559Z,-5.3504,103.1414,44.33,4.5,mb,25,97,1,0.51,us,us7000htjz,2022-07-30T06:34:50.040Z,"147 km S of Pagar Alam, Indonesia",earthquake,8.2,4.2,0.15,13,reviewed,us,us
2022-07-17T09:19:31.758Z,-26.9945,26.7715,10,4.8,mb,38,96,2.099,0.47,us,us6000i37b,2022-07-30T06:48:21.463Z,"9 km E of Orkney, South Africa",earthquake,7.2,1.9,0.128,19,reviewed,us,us
2022-07-17T09:13:03.363Z,-9.2537,110.8097,37.06,5.1,mb,81,58,1.362,0.47,us,us6000i37a,2022-07-30T06:44:33.684Z,"152 km SSE of Pundong, Indonesia",earthquake,5.4,5.8,0.072,62,reviewed,us,us
2022-07-17T05:44:25.533Z,-17.0538,66.6774,10,4.7,mb,79,51,18.514,0.53,us,us6000i36c,2022-08-14T07:05:41.040Z,"Mauritius - Reunion region",earthquake,11.26,1.87,0.067,71,reviewed,us,us
2022-07-17T04:05:43.526Z,8.6448,126.4131,10,4.5,mb,33,118,1.769,0.66,us,us7000htjx,2022-07-27T02:26:45.040Z,"21 km SE of Marihatag, Philippines",earthquake,9.4,1.9,0.14,19,reviewed,us,us
2022-07-17T04:04:14.303Z,8.6324,126.2252,10,4.7,mb,39,113,1.679,0.97,us,us7000htjq,2022-07-27T02:19:20.040Z,"9 km SSE of Salvacion, Philippines",earthquake,9.1,1.3,0.126,21,reviewed,us,us
2022-07-17T00:53:36.099Z,-1.6236,-78.2034,157.814,4.5,mb,105,51,0.221,0.73,us,us6000i358,2022-08-04T01:53:51.692Z,"27 km SW of Puyo, Ecuador",earthquake,7.63,4.801,0.058,87,reviewed,us,us
2022-07-17T00:12:05.921Z,-48.7549,31.1788,10,4.5,mb,35,57,18.125,0.6,us,us6000i34q,2022-08-03T05:25:58.040Z,"south of Africa",earthquake,13.15,1.862,0.102,28,reviewed,us,us
2022-07-17T00:11:48.642Z,15.002,-60.5687,62.227,4.5,mb,107,94,0.373,0.42,us,us6000i34n,2022-08-03T04:10:59.665Z,"51 km NE of La Trinité, Martinique",earthquake,4.65,6.458,0.06,82,reviewed,us,us
2022-07-16T18:15:25.679Z,-32.4963,-178.2278,10,4.6,mb,25,181,6.895,1.42,us,us7000htcy,2022-08-11T22:10:02.040Z,"south of the Kermadec Islands",earthquake,12.8,1.936,0.14,16,reviewed,us,us
2022-07-16T18:12:48.028Z,24.1883,94.4481,76.459,4.5,mb,79,57,2.984,0.89,us,us6000i32w,2022-08-11T21:37:32.357Z,"58 km SE of Kakching, India",earthquake,7.63,6.042,0.075,59,reviewed,us,us
2022-07-16T18:08:08.122Z,-32.3157,-178.2246,10,5.2,mww,112,64,5.959,1.01,us,us6000i32x,2022-08-11T21:18:15.040Z,"south of the Kermadec Islands",earthquake,9.73,1.728,0.089,12,reviewed,us,us
2022-07-16T18:04:03.370Z,-32.3265,-178.1487,10,5.2,mww,83,67,5.979,0.9,us,us6000i32y,2022-08-11T20:58:24.040Z,"south of the Kermadec Islands",earthquake,9.62,1.641,0.078,16,reviewed,us,us
2022-07-16T15:05:16.482Z,-8.0051,107.843,64.42,4.5,mb,35,57,0.571,1,us,us6000i31w,2022-07-31T16:23:15.262Z,"78 km SSW of Singaparna, Indonesia",earthquake,7.1,6,0.104,27,reviewed,us,us
2022-07-16T15:00:04.953Z,13.6876,144.0731,197.38,4.9,mww,95,44,0.779,0.7,us,us6000i31v,2022-07-31T16:17:50.040Z,"71 km WNW of Agat Village, Guam",earthquake,10.9,5.2,0.098,10,reviewed,us,us
2022-07-16T14:13:05.126Z,-20.5901,169.5533,10,4.5,mb,20,114,5.582,0.43,us,us7000htcp,2022-07-29T20:49:14.040Z,"119 km SSE of Isangel, Vanuatu",earthquake,14.3,1.9,0.144,14,reviewed,us,us
2022-07-16T13:51:30.608Z,-32.4526,-178.0739,10,4.6,mb,13,120,7.351,0.44,us,us7000htcn,2022-07-29T20:43:27.040Z,"south of the Kermadec Islands",earthquake,11.9,1.9,0.173,10,reviewed,us,us
2022-07-16T13:43:09.485Z,-6.9183,129.3293,193.6,4.7,mb,39,50,2.22,0.93,us,us6000i31j,2022-07-31T16:09:01.040Z,"Banda Sea",earthquake,8.4,7.1,0.11,25,reviewed,us,us
2022-07-16T11:39:15.709Z,-60.321,-33.107,10,4.9,mb,36,87,16.332,0.55,us,us6000i30z,2022-08-12T11:26:51.040Z,"Scotia Sea",earthquake,4.17,1.9,0.083,46,reviewed,us,us
2022-07-16T11:30:49.151Z,47.7884,85.6855,38.736,4.7,mb,72,70,2.516,0.41,us,us6000i313,2022-08-11T09:59:46.040Z,"70 km ENE of Zaysan, Kazakhstan",earthquake,7.62,8.02,0.076,57,reviewed,us,us
2022-07-16T11:27:35.315Z,34.5144,69.6798,35.746,4.7,mb,94,95,0.526,0.47,us,us6000i30w,2022-08-13T11:17:44.939Z,"37 km S of Tagāb, Afghanistan",earthquake,7.51,7.036,0.052,112,reviewed,us,us
